"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-07-25","12.97","0.14","0.0","79","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-07-26","12.08","0.60","0.0","78","    1",,"    1",,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-07-27","8.50","0.00","0.0","79","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-07-28","9.40","0.00","0.0","79","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-07-29","8.72","0.00","0.0","79",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-07-30","8.50","0.00","0.0","76",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-07-31","8.05","0.00","0.0","75",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-01","9.84","0.00","0.0","75",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-02","13.20","0.00","0.0","84",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-03","10.51","0.06","0.0","83","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-04","9.17","0.64","0.0","78","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-05","6.26","0.00","0.0","78","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-06","8.05","0.00","0.0","84",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-07","11.63","0.00","0.0","86",,,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-08","6.93","0.98","0.0","80","    1","    1","    1",,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-09","9.17","0.06","0.0","80","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-10","7.16","0.00","0.0","79",,,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-11","7.16","0.39","0.0","71","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-12","8.50","1.38","0.0","70","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-13","9.62","0.29","0.0","70","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-14","6.04","0.01","0.0","72","    1","    1","    1",,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-15","6.49","0.00","0.0","77","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-16","9.17","0.00","0.0","84",,,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-17","8.05","0.20","0.0","75","    1",,"    1",,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-18","11.63","0.13","0.0","78","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-19","15.21","0.01","0.0","70","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-20","11.18","0.00","0.0","70",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-21","8.72","0.00","0.0","68",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-22","8.95","0.50","0.0","72","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-23","10.51","0.00","0.0","73",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-24","7.83","0.00","0.0","73",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-25","8.95","0.00","0.0","74",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-26","9.84","0.00","0.0","73",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-27","9.17","0.00","0.0","80",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-28","10.96","0.00","0.0","85",,,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-29","11.41","0.00","0.0","89",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-30","11.18","0.00","0.0","83",,,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-08-31","10.96","0.00","0.0","71",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-01","7.38","0.00","0.0","68",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-02","8.95","0.00","0.0","72",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-03","10.51","0.00","0.0","81",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-04","9.62","0.00","0.0","83",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-05","9.84","0.00","0.0","79",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-06","10.07","0.03","0.0","81",,,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-07","8.50","0.00","0.0","71",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-08","9.62","0.00","0.0","67",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-09","13.65","0.00","0.0","61",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-10","17.90","0.76","0.0","64","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-11","6.04","0.53","0.0","67","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-12","7.61","0.26","0.0","69","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-13","4.92","0.44","0.0","68","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-14","5.37","0.00","0.0","69","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-15","5.14","0.00","0.0","67","    1","    1",,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-16","6.93","0.00","0.0","71",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-17","10.51","0.00","0.0","74","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-18","5.82","1.15","0.0","73","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-19","11.63","0.00","0.0","66","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-20","11.18","0.00","0.0","63",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-21","12.30","0.00","0.0","65",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-22","12.75","0.03","0.0","69","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-23","5.82","0.00","0.0","59",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-24","15.43","0.00","0.0","58",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-25","14.99","1.24","0.0","60","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-26","12.75","0.28","0.0","74","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-27","10.74","0.05","0.0","68","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-28","8.95","0.35","0.0","60","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-29","7.61","0.00","0.0","63",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-09-30","7.16","0.00","0.0","62",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-01","8.95","0.06","0.0","62","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-02","7.83","0.29","0.0","58","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-03","5.37","0.21","0.0","59","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-04","10.96","0.00","0.0","65","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-05","10.74","0.00","0.0","62",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-06","7.61","0.00","0.0","56",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-07","10.51","0.10","0.0","67","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-08","9.40","0.00","0.0","58","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-09","12.30","0.00","0.0","67","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-10","12.30","0.00","0.0","75",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-11","7.83","0.60","0.0","65","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-12","11.18","0.09","0.0","59","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-13","9.40","0.13","0.0","52",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-14","10.07","0.00","0.0","51",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-15","12.30","0.07","0.0","54",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-16","14.09","0.03","0.0","57",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-17","14.09","0.00","0.0","52",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-18","15.43","0.00","0.0","45",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-19","13.87","0.00","0.0","48",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-20","13.20","0.00","0.0","59",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-21","14.76","0.03","0.0","49",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-22","8.95","0.00","0.0","43",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-23","8.50","0.41","0.0","49","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-24","11.18","0.04","0.0","46",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-25","13.42","0.00","0.0","44",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-26","8.28","0.00","0.0","40",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-27","24.61","1.17","0.0","47","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-28","8.72","0.03","0.0","49","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-29","9.62","0.52","0.0","52","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-30","12.53","0.00","0.0","47",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-10-31","9.40","0.00","0.0","45",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-01","6.71","0.01","0.0","58","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-02","12.75","0.36","0.0","61","    1","    1",,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-03","18.12","1.39","0.0","60","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-04","9.84","0.00","0.0","49",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-05","13.65","0.36","0.0","49","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-06","8.95","0.78","0.0","51","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-07","12.75","0.00","0.0","59",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-08","10.74","0.00","0.0","52",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-09","14.76","1.10","0.0","46","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-10","17.00","0.45","0.0","48","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-11","13.20","0.00","0.0","40",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-12","6.93","0.00","0.0","41",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-13","13.87","1.10","0.0","48","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-14","17.00","0.00","0.0","38",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-15","9.84","0.46","0.1","27","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-16","20.80","0.57","0.0","38","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-17","12.75","0.00","0.0","42",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-18","6.71","0.00","0.0","41",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-19","5.59","0.17","0.0","39","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-20","10.07","0.40","0.0","39","    1",,,,"    1",,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-21","15.88","0.00","0.0","37",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-22","18.57","0.00","0.0","21",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-23","12.30","0.00","0.0","21",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-24","10.51","0.00","0.0","35",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-25","8.95","0.78","0.0","45","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-26","13.42","0.87","0.0","45","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-27","17.00","0.46","0.0","45","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-28","15.21","0.00","0.0","40",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-29","15.66","0.00","0.0","42",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-11-30","6.71","0.00","0.0","38",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-01","6.71","0.00","0.0","39",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-02","8.05","0.75","0.0","44","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-03","10.51","0.00","0.0","50","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-04","15.66","0.00","0.0","40",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-05","6.93","0.00","0.0","29",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-06","10.96","0.00","0.0","35",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-07","13.42","0.00","0.0","37",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-08","10.51","0.00","0.0","26",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-09","9.40","0.00","0.0","29",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-10","8.95","0.00","0.0","33",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-11","6.71","0.00","0.0","30",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-12","12.30","0.00","0.0","34",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-13","6.04","0.00","0.0","27",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-14","5.82","0.00","0.0","36","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-15","9.17","0.00","0.0","48","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-16","17.90","0.54","0.0","44","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-17","14.54","0.04","0.0","40","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-18","20.80","0.02","0.1","33",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-19","9.84","0.00","0.0","31",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-20","8.05","0.00","0.0","39",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-21","14.76","0.61","0.0","52","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-22","17.22","0.02","0.0","52","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-23","12.08","0.00","0.0","38",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-24","7.61","0.00","0.0","35","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-25","10.74","0.00","0.0","36",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-26","10.51","0.00","0.0","32",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-27","9.17","0.00","0.0","34",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-28","11.41","0.33","0.0","41","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-29","13.20","0.00","0.0","49","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-30","6.26","0.00","0.0","32",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2018-12-31","10.51","0.41","0.0","36","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-01","15.88","0.38","0.0","47","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-02","9.40","0.00","0.0","33",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-03","10.51","0.02","0.0","38",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-04","11.18","0.00","0.0","40",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-05","9.17","0.53","0.0","41","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-06","14.32","0.00","0.0","40",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-07","11.63","0.00","0.0","26",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-08","7.61","0.02","0.0","34","    1","    1",,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-09","15.66","0.13","0.0","40","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-10","16.11","0.00","0.0","36",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-11","18.12","0.00","0.0","27",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-12","14.76","0.00","0.0","20",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-13","8.28","0.00","0.0","22",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-14","8.72","0.00","0.0","26",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-15","7.38","0.00","0.0","30",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-16","11.63","0.00","0.0","32",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-17","9.62","0.00","0.0","27",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-18","6.71","0.00","0.0","32",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-19","12.08","0.13","0.5","33","    1",,,,,"    1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-20","17.90","1.20","1.1","30","    1",,,"    1",,"    1","    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-21","20.13","0.00","0.0","9",,,,,,,"    1","    1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-22","14.09","0.00","0.0","14",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-23","13.65","0.00","0.0","29",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-24","23.71","1.00","0.0","52","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-25","13.65","0.00","0.0","39",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-26","8.50","0.00","0.0","30",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-27","13.20","0.00","0.0","35",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-28","10.07","0.00","0.0","34",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-29","12.53","0.05","0.0","28","    1",,,"    1",,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-30","15.88","0.16","0.5","33","    1","    1",,,,,,"    1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-01-31","17.22","0.00","0.0","12",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02-01","13.20","0.00","0.0","16",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02-02","12.75","0.00","0.0","22",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02-03","6.26","0.00","0.0","34","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02-04","9.40","0.00","0.0","45","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02-05","12.08","0.00","0.0","51",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02-06","10.07","0.37","0.0","40","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02-07","9.62","0.21","0.0","38","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02-08","13.20","0.07","0.0","43","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02-09","19.69","0.00","0.0","31",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02-10","12.30","0.00","0.0","30",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02-11","10.51","0.00","0.0","32",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02-12","14.09","0.91","2.4","26","    1","    1",,"    1",,"    1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02-13","13.42","0.28","0.1","38","    1",,,,"    1",,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2019-02-14","13.65","0.00","0.0","35",,,,,,,,
